from	to
11040005	Ecosystem and species appreciation
11040004	Ecosystem and species appreciation
11040003	Spiritual, artistic and symbolic services
11040001	Spiritual, artistic and symbolic services
11040002	Spiritual, artistic and symbolic services
11030001	Recreation-related services
11030002	Recreation-related services
11030003	Soil erosion control services
11030004	Global climate regulation services
11020001	Recreation-related services
11020002	Recreation-related services
11020003	Recreation-related services
11020004	Recreation-related services
11010001	Ecosystem and species appreciation
11010002	Ecosystem and species appreciation
11010003	Ecosystem and species appreciation
11000001	Ecosystem and species appreciation
11000002	Ecosystem and species appreciation
10990001	Ecosystem and species appreciation
10980001	Ecosystem and species appreciation
10970001	Wood provisioning services
10970002	Crop provisioning services
10970003	Wild animals, plants and other biomass provisioning services
10970004	Wild fish and other natural aquatic biomass provisioning services
10970005	Crop provisioning services
10970006	Wild animals, plants and other biomass provisioning services
10970007	Wild animals, plants and other biomass provisioning services
10970008	Recreation-related services
10970009	Ecosystem and species appreciation
10960001	Spiritual, artistic and symbolic services
10950001	Wood provisioning services
10950001	Crop provisioning services
10950002	Wood provisioning services
10950002	Crop provisioning services
10950003	Wood provisioning services
10950003	Crop provisioning services
10950004	Wood provisioning services
10950004	Crop provisioning services
10950005	Wood provisioning services
10950005	Crop provisioning services
10950006	Wood provisioning services
10950006	Crop provisioning services
10950007	Wood provisioning services
10950007	Crop provisioning services
10950008	Wood provisioning services
10950008	Crop provisioning services
10950009	Wood provisioning services
10950009	Crop provisioning services
10950010	Wood provisioning services
10950010	Crop provisioning services
10950011	Wood provisioning services
10950011	Crop provisioning services
10950012	Wood provisioning services
10950012	Crop provisioning services
10950013	Crop provisioning services
10950014	Livestock provisioning services
10950015	Livestock provisioning services
10940001	Visual amenity services
10940001	Spiritual, artistic and symbolic services
10940001	Recreation-related services
10940002	Visual amenity services
10940002	Spiritual, artistic and symbolic services
10940002	Recreation-related services
10930004	Recreation-related services
10930005	Recreation-related services
10930006	Recreation-related services
10930003	Recreation-related services
10930002	Global climate regulation services
10930001	Global climate regulation services
10920002	Coastal protection services
10920001	Coastal protection services
10910001	Wild fish and other natural aquatic biomass provisioning services
10910002	Other provisioning services
10910003	Coastal protection services
10910004	Global climate regulation services
10910005	Global climate regulation services
10910006	Global climate regulation services
10910007	Global climate regulation services
10910008	Global climate regulation services
10910009	Global climate regulation services
10910010	Visual amenity services
10910011	Recreation-related services
10910012	Recreation-related services
10900001	Recreation-related services
10900002	Wild fish and other natural aquatic biomass provisioning services
10900002	Recreation-related services
10900003	Recreation-related services
10900004	Recreation-related services
10900005	Wild fish and other natural aquatic biomass provisioning services
10900006	Coastal protection services
10900007	Coastal protection services
10890001	Recreation-related services
10890004	Recreation-related services
10890003	Wild fish and other natural aquatic biomass provisioning services
10890003	Recreation-related services
10890002	Wild fish and other natural aquatic biomass provisioning services
10890002	Recreation-related services
10880001	Recreation-related services
10870001	Soil quality regulation services
10870002	Soil quality regulation services
10870003	Soil quality regulation services
10870004	Soil quality regulation services
10860006	Spiritual, artistic and symbolic services
10860007	Spiritual, artistic and symbolic services
10860008	Spiritual, artistic and symbolic services
10860009	Spiritual, artistic and symbolic services
10860010	Biomass provisioning services
10860011	Biomass provisioning services
10860012	Biomass provisioning services
10860013	Wild fish and other natural aquatic biomass provisioning services
10860014	Wild fish and other natural aquatic biomass provisioning services
10860015	Wild fish and other natural aquatic biomass provisioning services
10860016	Recreation-related services
10860017	Recreation-related services
10860018	Recreation-related services
10860019	Spiritual, artistic and symbolic services
10860020	Spiritual, artistic and symbolic services
10860021	Spiritual, artistic and symbolic services
10860005	Spiritual, artistic and symbolic services
10860004	Spiritual, artistic and symbolic services
10860003	Spiritual, artistic and symbolic services
10860002	Spiritual, artistic and symbolic services
10860001	Spiritual, artistic and symbolic services
10850001	Crop provisioning services
10850002	Rainfall pattern regulation services (at sub-continental scale)
10850003	Crop provisioning services
10850004	Rainfall pattern regulation services (at sub-continental scale)
10850005	Crop provisioning services
10850007	Spiritual, artistic and symbolic services
10850008	Spiritual, artistic and symbolic services
10850009	Spiritual, artistic and symbolic services
10850010	Water supply
10850011	Water supply
10850012	Water supply
10850013	Water supply
10850014	Water supply
10850015	Water supply
10850006	Rainfall pattern regulation services (at sub-continental scale)
10840001	Soil quality regulation services
10840002	Soil erosion control services
10840003	Soil quality regulation services
10840004	Spiritual, artistic and symbolic services
10840005	Visual amenity services
10830001	Ecosystem and species appreciation
10830002	Ecosystem and species appreciation
10820001	Spiritual, artistic and symbolic services
10810001	Ecosystem and species appreciation
10810002	Ecosystem and species appreciation
10810003	Ecosystem and species appreciation
10800001	Recreation-related services
10800002	Recreation-related services
10800003	Recreation-related services
10800004	Recreation-related services
10800005	Recreation-related services
10800006	Recreation-related services
10800007	Recreation-related services
10800008	Recreation-related services
10800009	Recreation-related services
10800010	Recreation-related services
10800011	Recreation-related services
10800012	Recreation-related services
10800013	Recreation-related services
10800014	Recreation-related services
10800015	Recreation-related services
10800016	Recreation-related services
10800017	Recreation-related services
10800018	Recreation-related services
10790014	Baseline flow maintenance services
10790015	Soil quality regulation services
10790013	Global climate regulation services
10790012	Soil quality regulation services
10790010	Soil quality regulation services
10790001	Grazed biomass provisioning services
10790002	Soil quality regulation services
10790003	Global climate regulation services
10790004	Baseline flow maintenance services
10790005	Soil quality regulation services
10790006	Grazed biomass provisioning services
10790007	Soil quality regulation services
10790008	Global climate regulation services
10790009	Baseline flow maintenance services
10790011	Grazed biomass provisioning services
10780036	Global climate regulation services
10780015	Global climate regulation services
10780016	Pest control services
10780017	Grazed biomass provisioning services
10780018	Peak flow mitigation services
10780018	River flood mitigation services
10780019	Retention and breakdown of nutrients
10780020	Retention and breakdown of other pollutants
10780021	Global climate regulation services
10780022	Global climate regulation services
10780023	Global climate regulation services
10780024	Grazed biomass provisioning services
10780025	Peak flow mitigation services
10780025	River flood mitigation services
10780026	Retention and breakdown of nutrients
10780027	Retention and breakdown of other pollutants
10780028	Global climate regulation services
10780029	Global climate regulation services
10780030	Global climate regulation services
10780031	Grazed biomass provisioning services
10780032	Peak flow mitigation services
10780032	River flood mitigation services
10780033	Retention and breakdown of nutrients
10780034	Retention and breakdown of other pollutants
10780035	Global climate regulation services
10780014	Global climate regulation services
10780013	Global climate regulation services
10780012	Retention and breakdown of other pollutants
10780011	Retention and breakdown of nutrients
10780001	Grazed biomass provisioning services
10780002	Peak flow mitigation services
10780002	River flood mitigation services
10780003	Retention and breakdown of nutrients
10780004	Retention and breakdown of other pollutants
10780005	Global climate regulation services
10780006	Global climate regulation services
10780007	Global climate regulation services
10780008	Pest control services
10780009	Grazed biomass provisioning services
10780010	Peak flow mitigation services
10780010	River flood mitigation services
10780039	Wood provisioning services
10780040	Global climate regulation services
10780041	Grazed biomass provisioning services
10780042	Peak flow mitigation services
10780042	River flood mitigation services
10780043	Retention and breakdown of nutrients
10780044	Retention and breakdown of other pollutants
10780045	Global climate regulation services
10780046	Global climate regulation services
10780047	Global climate regulation services
10780048	Grazed biomass provisioning services
10780049	Wood provisioning services
10780050	Global climate regulation services
10780038	Grazed biomass provisioning services
10780037	Global climate regulation services
10770001	Retention and breakdown of nutrients
10760001	Retention and breakdown of nutrients
10760002	Retention and breakdown of nutrients
10760003	Retention and breakdown of nutrients
10760004	Retention and breakdown of nutrients
10760005	Retention and breakdown of nutrients
10760006	Retention and breakdown of nutrients
10760007	Retention and breakdown of nutrients
10760008	Retention and breakdown of nutrients
10760009	Retention and breakdown of nutrients
10750019	Wild fish and other natural aquatic biomass provisioning services
10750020	Wild fish and other natural aquatic biomass provisioning services
10750021	Ecosystem and species appreciation
10750022	Ecosystem and species appreciation
10750023	Ecosystem and species appreciation
10750024	Wild fish and other natural aquatic biomass provisioning services
10750025	Wild fish and other natural aquatic biomass provisioning services
10750026	Ecosystem and species appreciation
10750027	Ecosystem and species appreciation
10750028	Ecosystem and species appreciation
10750029	Wild fish and other natural aquatic biomass provisioning services
10750030	Wild fish and other natural aquatic biomass provisioning services
10750031	Ecosystem and species appreciation
10750032	Ecosystem and species appreciation
10750033	Ecosystem and species appreciation
10750034	Wild fish and other natural aquatic biomass provisioning services
10750035	Wild fish and other natural aquatic biomass provisioning services
10750036	Ecosystem and species appreciation
10750037	Ecosystem and species appreciation
10750038	Ecosystem and species appreciation
10750039	Wild fish and other natural aquatic biomass provisioning services
10750018	Ecosystem and species appreciation
10750040	Wild fish and other natural aquatic biomass provisioning services
10750017	Ecosystem and species appreciation
10750015	Wild fish and other natural aquatic biomass provisioning services
10750001	Ecosystem and species appreciation
10750002	Ecosystem and species appreciation
10750003	Ecosystem and species appreciation
10750003	Recreation-related services
10750004	Wild fish and other natural aquatic biomass provisioning services
10750005	Wild fish and other natural aquatic biomass provisioning services
10750006	Ecosystem and species appreciation
10750007	Ecosystem and species appreciation
10750008	Ecosystem and species appreciation
10750009	Wild fish and other natural aquatic biomass provisioning services
10750010	Wild fish and other natural aquatic biomass provisioning services
10750011	Ecosystem and species appreciation
10750012	Ecosystem and species appreciation
10750013	Ecosystem and species appreciation
10750014	Wild fish and other natural aquatic biomass provisioning services
10750016	Ecosystem and species appreciation
10750041	Ecosystem and species appreciation
10750042	Ecosystem and species appreciation
10750043	Ecosystem and species appreciation
10750044	Wild fish and other natural aquatic biomass provisioning services
10750045	Wild fish and other natural aquatic biomass provisioning services
10740018	Coastal protection services
10740001	Wild animals, plants and other biomass provisioning services
10740002	Wild animals, plants and other biomass provisioning services
10740003	Wild animals, plants and other biomass provisioning services
10740004	Wild animals, plants and other biomass provisioning services
10740005	Wild animals, plants and other biomass provisioning services
10740006	Recreation-related services
10740007	Recreation-related services
10740008	Recreation-related services
10740009	Recreation-related services
10740010	Education, scientific and research services
10740011	Education, scientific and research services
10740012	Education, scientific and research services
10740013	Global climate regulation services
10740014	Global climate regulation services
10740015	Global climate regulation services
10740016	Global climate regulation services
10740017	Global climate regulation services
10740021	Coastal protection services
10740022	Coastal protection services
10740023	Ecosystem and species appreciation
10740024	Ecosystem and species appreciation
10740025	Ecosystem and species appreciation
10740026	Ecosystem and species appreciation
10740027	Ecosystem and species appreciation
10740020	Coastal protection services
10740019	Coastal protection services
10730001	Ecosystem and species appreciation
10730001	Recreation-related services
10720008	Coastal protection services
10720009	Global climate regulation services
10720010	Global climate regulation services
10720007	Coastal protection services
10720006	Coastal protection services
10720005	Education, scientific and research services
10720004	Recreation-related services
10720001	Wild animals, plants and other biomass provisioning services
10720002	Wild animals, plants and other biomass provisioning services
10720003	Other provisioning services
10710001	Recreation-related services
10710002	Recreation-related services
10710003	Recreation-related services
10700001	Recreation-related services
10700002	Recreation-related services
10700003	Recreation-related services
10690001	Wild animals, plants and other biomass provisioning services
10690002	Wild animals, plants and other biomass provisioning services
10690003	Wild fish and other natural aquatic biomass provisioning services
10690004	Recreation-related services
10690006	Recreation-related services
10690005	Wild fish and other natural aquatic biomass provisioning services
10680001	Wild fish and other natural aquatic biomass provisioning services
10680002	Aquaculture provisioning services
10680003	Aquaculture provisioning services
10680004	Recreation-related services
10680005	Ecosystem and species appreciation
10688006	Recreation-related services
10670001	Ecosystem and species appreciation
10670002	Ecosystem and species appreciation
10670003	Ecosystem and species appreciation
10670004	Ecosystem and species appreciation
10660013	Ecosystem and species appreciation
10660014	Ecosystem and species appreciation
10660015	Recreation-related services
10660016	Recreation-related services
10660017	Recreation-related services
10660018	Recreation-related services
10660019	Coastal protection services
10660020	Coastal protection services
10660021	Coastal protection services
10660022	Coastal protection services
10660023	Solid waste remediation services
10660023	Retention and breakdown of nutrients
10660023	Retention and breakdown of other pollutants
10660024	Solid waste remediation services
10660024	Retention and breakdown of nutrients
10660024	Retention and breakdown of other pollutants
10660025	Solid waste remediation services
10660025	Retention and breakdown of nutrients
10660025	Retention and breakdown of other pollutants
10660026	Solid waste remediation services
10660026	Retention and breakdown of nutrients
10660026	Retention and breakdown of other pollutants
10660027	Ecosystem and species appreciation
10660028	Ecosystem and species appreciation
10660029	Ecosystem and species appreciation
10660030	Ecosystem and species appreciation
10660031	Recreation-related services
10660032	Recreation-related services
10660033	Recreation-related services
10660012	Ecosystem and species appreciation
10660034	Recreation-related services
10660011	Ecosystem and species appreciation
10660009	Solid waste remediation services
10660009	Retention and breakdown of nutrients
10660009	Retention and breakdown of other pollutants
10660001	Wild fish and other natural aquatic biomass provisioning services
10660002	Wild fish and other natural aquatic biomass provisioning services
10660003	Coastal protection services
10660004	Coastal protection services
10660005	Coastal protection services
10660006	Coastal protection services
10660007	Solid waste remediation services
10660007	Retention and breakdown of nutrients
10660007	Retention and breakdown of other pollutants
10660008	Solid waste remediation services
10660008	Retention and breakdown of nutrients
10660008	Retention and breakdown of other pollutants
10660010	Solid waste remediation services
10660010	Retention and breakdown of nutrients
10660010	Retention and breakdown of other pollutants
10650010	Recreation-related services
10650001	Wild fish and other natural aquatic biomass provisioning services
10650002	Wild fish and other natural aquatic biomass provisioning services
10650003	Wild fish and other natural aquatic biomass provisioning services
10650004	Other provisioning services
10650005	Wild fish and other natural aquatic biomass provisioning services
10650006	Wild fish and other natural aquatic biomass provisioning services
10650007	Wild fish and other natural aquatic biomass provisioning services
10650008	Recreation-related services
10650009	Recreation-related services
10650013	Coastal protection services
10650014	Global climate regulation services
10650015	Global climate regulation services
10650016	Global climate regulation services
10650017	Retention and breakdown of nutrients
10650018	Retention and breakdown of nutrients
10650019	Retention and breakdown of nutrients
10650020	Nursery population and habitat maintenance services
10650021	Nursery population and habitat maintenance services
10650022	Nursery population and habitat maintenance services
10650023	Ecosystem and species appreciation
10650024	Ecosystem and species appreciation
10650025	Ecosystem and species appreciation
10650012	Coastal protection services
10650011	Coastal protection services
10640001	Wood provisioning services
10640002	Wild animals, plants and other biomass provisioning services
10640003	Crop provisioning services
10640004	Wild animals, plants and other biomass provisioning services
10640005	Wood provisioning services
10630001	Ecosystem and species appreciation
10630002	Nursery population and habitat maintenance services
10630003	Nursery population and habitat maintenance services
10620001	Ecosystem and species appreciation
10620002	Ecosystem and species appreciation
10620003	Ecosystem and species appreciation
10610006	Recreation-related services
10610005	Recreation-related services
10610004	Recreation-related services
10610003	Recreation-related services
10610002	Recreation-related services
10610001	Recreation-related services
10600001	Wild fish and other natural aquatic biomass provisioning services
10600002	Recreation-related services
10600003	Recreation-related services
10600004	Education, scientific and research services
10600005	Ecosystem and species appreciation
10600006	Ecosystem and species appreciation
10590001	Pest control services
10590002	Soil quality regulation services
10590003	Soil quality regulation services
10590004	Crop provisioning services
10590005	Crop provisioning services
10590006	Soil quality regulation services
10590007	Soil quality regulation services
10590008	Soil quality regulation services
10590009	Peak flow mitigation services
10590009	River flood mitigation services
10590010	Visual amenity services
10590011	Pollination services
10590012	Soil erosion control services
10590014	Soil quality regulation services
10590015	Soil quality regulation services
10590016	Crop provisioning services
10590017	Crop provisioning services
10590018	Soil quality regulation services
10590019	Soil quality regulation services
10590020	Soil quality regulation services
10590022	Visual amenity services
10590023	Pollination services
10590024	Soil erosion control services
10590021	Peak flow mitigation services
10590021	River flood mitigation services
10580001	Recreation-related services
10580002	Recreation-related services
10580003	Recreation-related services
10580004	Recreation-related services
10580005	Recreation-related services
10580006	Recreation-related services
10580007	Recreation-related services
10580008	Recreation-related services
10580009	Recreation-related services
10570001	Recreation-related services
10560001	Coastal protection services
10560002	Coastal protection services
10560003	Coastal protection services
10560004	Coastal protection services
10550014	Retention and breakdown of other pollutants
10550014	Retention and breakdown of nutrients
10550015	Ecosystem and species appreciation
10550016	Recreation-related services
10550013	Storm mitigation services
10550012	Recreation-related services
10550010	Retention and breakdown of other pollutants
10550010	Retention and breakdown of nutrients
10550001	Storm mitigation services
10550002	Retention and breakdown of other pollutants
10550002	Retention and breakdown of nutrients
10550003	Ecosystem and species appreciation
10550004	Recreation-related services
10550005	Storm mitigation services
10550006	Retention and breakdown of other pollutants
10550006	Retention and breakdown of nutrients
10550007	Ecosystem and species appreciation
10550008	Recreation-related services
10550009	Storm mitigation services
10550011	Ecosystem and species appreciation
10540001	Ecosystem and species appreciation
10540002	Ecosystem and species appreciation
10540003	Ecosystem and species appreciation
10540004	Ecosystem and species appreciation
10530002	Soil erosion control services
10530002	Crop provisioning services
10530001	Soil erosion control services
10530001	Crop provisioning services
10530005	Soil erosion control services
10530005	Crop provisioning services
10530006	Soil erosion control services
10530006	Crop provisioning services
10530007	Soil erosion control services
10530007	Crop provisioning services
10530008	Soil erosion control services
10530008	Crop provisioning services
10530009	Soil erosion control services
10530009	Crop provisioning services
10530010	Soil erosion control services
10530010	Crop provisioning services
10530011	Soil erosion control services
10530011	Crop provisioning services
10530012	Soil erosion control services
10530012	Crop provisioning services
10530004	Soil erosion control services
10530004	Crop provisioning services
10530003	Soil erosion control services
10530003	Crop provisioning services
10520001	Recreation-related services
10520002	Recreation-related services
10510001	Wild fish and other natural aquatic biomass provisioning services
10510002	Wild fish and other natural aquatic biomass provisioning services
10510003	Wild fish and other natural aquatic biomass provisioning services
10510004	Wild fish and other natural aquatic biomass provisioning services
10510005	Wild fish and other natural aquatic biomass provisioning services
10510006	Other provisioning services
10510007	Other provisioning services
10510008	Peak flow mitigation services
10510008	River flood mitigation services
10510009	Recreation-related services
10510010	Recreation-related services
10510011	Ecosystem and species appreciation
10500001	Soil erosion control services
10500002	Soil erosion control services
10500003	Soil erosion control services
10500004	Soil erosion control services
10500005	Soil erosion control services
10490001	Recreation-related services
10480001	Pollination services
10470002	Pollination services
10470001	Pollination services
10460005	Pollination services
10460004	Pollination services
10460001	Pollination services
10460002	Pollination services
10460003	Pollination services
10440001	Recreation-related services
10440002	Recreation-related services
10440003	Recreation-related services
10440004	Recreation-related services
10440005	Wild fish and other natural aquatic biomass provisioning services
10440006	Wild fish and other natural aquatic biomass provisioning services
10440007	Wild fish and other natural aquatic biomass provisioning services
10440008	Wild fish and other natural aquatic biomass provisioning services
10440009	Coastal protection services
10440010	Coastal protection services
10440011	Coastal protection services
10440012	Coastal protection services
10440013	Ecosystem and species appreciation
10440014	Ecosystem and species appreciation
10440015	Ecosystem and species appreciation
10440016	Ecosystem and species appreciation
10440017	Ecosystem and species appreciation
10440018	Ecosystem and species appreciation
10440019	Ecosystem and species appreciation
10440020	Ecosystem and species appreciation
10440022	Ecosystem and species appreciation
10440023	Ecosystem and species appreciation
10440024	Ecosystem and species appreciation
10440025	Ecosystem and species appreciation
10440026	Ecosystem and species appreciation
10440027	Ecosystem and species appreciation
10440028	Ecosystem and species appreciation
10440021	Ecosystem and species appreciation
10430001	Coastal protection services
10430002	Coastal protection services
10430003	Coastal protection services
10430004	Coastal protection services
10430005	Coastal protection services
10430006	Coastal protection services
10430007	Coastal protection services
10430008	Coastal protection services
10430009	Coastal protection services
10430010	Coastal protection services
10430011	Coastal protection services
10430012	Coastal protection services
10430013	Coastal protection services
10430014	Coastal protection services
10430015	Coastal protection services
10420002	Recreation-related services
10420001	Recreation-related services
10410001	Recreation-related services
10400001	Ecosystem and species appreciation
10400002	Ecosystem and species appreciation
10390001	Recreation-related services
10390002	Recreation-related services
10390003	Recreation-related services
10390004	Recreation-related services
10390005	Recreation-related services
10390006	Recreation-related services
10380001	Recreation-related services
10380002	Recreation-related services
10380003	Recreation-related services
10380004	Recreation-related services
10370001	Spiritual, artistic and symbolic services
10360016	Peak flow mitigation services
10360016	River flood mitigation services
10360001	Peak flow mitigation services
10360001	River flood mitigation services
10360002	Water supply
10360003	Retention and breakdown of nutrients
10360004	Local (micro and meso) climate regulation services
10360005	Ecosystem and species appreciation
10360006	Peak flow mitigation services
10360006	River flood mitigation services
10360007	Water supply
10360008	Retention and breakdown of nutrients
10360009	Local (micro and meso) climate regulation services
10360010	Ecosystem and species appreciation
10360011	Peak flow mitigation services
10360011	River flood mitigation services
10360012	Water supply
10360013	Retention and breakdown of nutrients
10360014	Local (micro and meso) climate regulation services
10360015	Ecosystem and species appreciation
10360019	Local (micro and meso) climate regulation services
10360020	Ecosystem and species appreciation
10360021	Peak flow mitigation services
10360021	River flood mitigation services
10360022	Water supply
10360023	Local (micro and meso) climate regulation services
10360024	Ecosystem and species appreciation
10360025	Peak flow mitigation services
10360025	River flood mitigation services
10360026	Water supply
10360027	Local (micro and meso) climate regulation services
10360028	Ecosystem and species appreciation
10360018	Retention and breakdown of nutrients
10360017	Water supply
10350001	Ecosystem and species appreciation
10340001	Ecosystem and species appreciation
10330027	Ecosystem and species appreciation
10330028	Ecosystem and species appreciation
10330029	Ecosystem and species appreciation
10330030	Ecosystem and species appreciation
10330026	Ecosystem and species appreciation
10330025	Ecosystem and species appreciation
10330024	Ecosystem and species appreciation
10330023	Ecosystem and species appreciation
10330001	Ecosystem and species appreciation
10330002	Ecosystem and species appreciation
10330003	Ecosystem and species appreciation
10330004	Ecosystem and species appreciation
10330005	Ecosystem and species appreciation
10330006	Ecosystem and species appreciation
10330007	Ecosystem and species appreciation
10330008	Ecosystem and species appreciation
10330009	Ecosystem and species appreciation
10330010	Ecosystem and species appreciation
10330011	Ecosystem and species appreciation
10330013	Ecosystem and species appreciation
10330014	Ecosystem and species appreciation
10330015	Ecosystem and species appreciation
10330016	Ecosystem and species appreciation
10330017	Ecosystem and species appreciation
10330018	Ecosystem and species appreciation
10330019	Ecosystem and species appreciation
10330020	Ecosystem and species appreciation
10330021	Ecosystem and species appreciation
10330022	Ecosystem and species appreciation
10330012	Ecosystem and species appreciation
10320001	Pest control services
10310001	Crop provisioning services
10310002	Aquaculture provisioning services
10300001	Ecosystem and species appreciation
10280001	Pest control services
10280002	Pest control services
10280003	Pest control services
10280004	Soil quality regulation services
10280005	Soil quality regulation services
10280006	Pest control services
10280007	Pest control services
10280008	Pest control services
10280009	Soil quality regulation services
10280010	Soil quality regulation services
10280011	Pest control services
10280012	Pest control services
10280013	Pest control services
10280014	Soil quality regulation services
10280015	Soil quality regulation services
10280016	Pest control services
10280017	Pest control services
10280018	Pest control services
10280019	Soil quality regulation services
10280020	Soil quality regulation services
10270004	Visual amenity services
10270004	Ecosystem and species appreciation
10270003	Visual amenity services
10270003	Ecosystem and species appreciation
10270002	Visual amenity services
10270002	Ecosystem and species appreciation
10270001	Visual amenity services
10270001	Ecosystem and species appreciation
10260006	Recreation-related services
10260001	Recreation-related services
10260002	Recreation-related services
10260003	Recreation-related services
10260004	Recreation-related services
10260005	Recreation-related services
10250001	Visual amenity services
10250002	Visual amenity services
10250003	Visual amenity services
10250004	Visual amenity services
10250005	Visual amenity services
10250006	Visual amenity services
10250007	Visual amenity services
10250008	Visual amenity services
10250009	Visual amenity services
10250010	Visual amenity services
10250011	Visual amenity services
10250012	Visual amenity services
10240001	Recreation-related services
10240002	Recreation-related services
10230002	Ecosystem and species appreciation
10230001	Ecosystem and species appreciation
10230005	Ecosystem and species appreciation
10230006	Ecosystem and species appreciation
10230006	Other provisioning services
10230004	Ecosystem and species appreciation
10230003	Ecosystem and species appreciation
10230003	Other provisioning services
10220001	Crop provisioning services
10220002	Genetic material services
10220003	Disease control services
10220003	Pest control services
10220004	Crop provisioning services
10220005	Genetic material services
10220006	Disease control services
10220006	Pest control services
10210001	Wild fish and other natural aquatic biomass provisioning services
10210002	Aquaculture provisioning services
10210003	Biomass provisioning services
10210004	Water supply
10210005	Global climate regulation services
10210006	Solid waste remediation services
10210007	Ecosystem and species appreciation
10210008	Ecosystem and species appreciation
10200001	Retention and breakdown of other pollutants
10200002	Ecosystem and species appreciation
10200003	Spiritual, artistic and symbolic services
10200004	Retention and breakdown of other pollutants
10200005	Ecosystem and species appreciation
10200006	Spiritual, artistic and symbolic services
10190003	Pest control services
10190002	Pest control services
10190001	Pest control services
10180001	Pest control services
10180024	Pest control services
10180002	Pest control services
10180003	Pest control services
10180004	Pest control services
10180005	Pest control services
10180006	Pest control services
10180007	Pest control services
10180008	Pest control services
10180009	Pest control services
10180010	Pest control services
10180011	Pest control services
10180012	Pest control services
10180014	Pest control services
10180015	Pest control services
10180016	Pest control services
10180017	Pest control services
10180018	Pest control services
10180019	Pest control services
10180020	Pest control services
10180021	Pest control services
10180022	Pest control services
10180023	Pest control services
10180013	Pest control services
10170001	Other cultural services
10170002	Other cultural services
10170003	Ecosystem and species appreciation
10170004	Crop provisioning services
10170005	Crop provisioning services
10160001	Livestock provisioning services
10160002	Baseline flow maintenance services
10160003	Retention and breakdown of nutrients
10160004	Retention and breakdown of nutrients
10160005	Solid waste remediation services
10160006	Solid waste remediation services
10160007	Global climate regulation services
10160008	Global climate regulation services
10160009	Pest control services
10160010	Livestock provisioning services
10160011	Baseline flow maintenance services
10160012	Retention and breakdown of nutrients
10160013	Retention and breakdown of nutrients
10160014	Solid waste remediation services
10160015	Solid waste remediation services
10160016	Global climate regulation services
10160017	Global climate regulation services
10160018	Global climate regulation services
10160019	Pest control services
10150003	Crop provisioning services
10150002	Crop provisioning services
10150001	Crop provisioning services
10140004	Ecosystem and species appreciation
10140001	Ecosystem and species appreciation
10140002	Ecosystem and species appreciation
10140003	Ecosystem and species appreciation
10130001	Ecosystem and species appreciation
10120001	Visual amenity services
10120002	Ecosystem and species appreciation
10120003	Biomass provisioning services
10120004	Crop provisioning services
10120005	Visual amenity services
10120006	Ecosystem and species appreciation
10120007	Biomass provisioning services
10120008	Crop provisioning services
10110044	Other cultural services
10110023	Recreation-related services
10110024	Recreation-related services
10110025	Recreation-related services
10110026	Recreation-related services
10110027	Recreation-related services
10110028	Recreation-related services
10110029	Crop provisioning services
10110030	Crop provisioning services
10110031	Crop provisioning services
10110032	Crop provisioning services
10110033	Crop provisioning services
10110034	Crop provisioning services
10110035	Crop provisioning services
10110036	Visual amenity services
10110037	Visual amenity services
10110038	Visual amenity services
10110039	Visual amenity services
10110040	Visual amenity services
10110041	Visual amenity services
10110042	Visual amenity services
10110043	Other cultural services
10110022	Recreation-related services
10110021	Baseline flow maintenance services
10110020	Baseline flow maintenance services
10110019	Baseline flow maintenance services
10110001	Nursery population and habitat maintenance services
10110002	Nursery population and habitat maintenance services
10110003	Nursery population and habitat maintenance services
10110004	Nursery population and habitat maintenance services
10110005	Nursery population and habitat maintenance services
10110006	Nursery population and habitat maintenance services
10110007	Nursery population and habitat maintenance services
10110009	Global climate regulation services
10110010	Global climate regulation services
10110011	Global climate regulation services
10110012	Global climate regulation services
10110013	Global climate regulation services
10110014	Global climate regulation services
10110015	Baseline flow maintenance services
10110016	Baseline flow maintenance services
10110017	Baseline flow maintenance services
10110018	Baseline flow maintenance services
10110008	Global climate regulation services
10110047	Other cultural services
10110048	Other cultural services
10110049	Education, scientific and research services
10110050	Education, scientific and research services
10110051	Education, scientific and research services
10110052	Education, scientific and research services
10110053	Education, scientific and research services
10110054	Education, scientific and research services
10110055	Education, scientific and research services
10110046	Other cultural services
10110045	Other cultural services
10100001	River flood mitigation services
10100002	Biomass provisioning services
10100003	Biomass provisioning services
10100004	Soil erosion control services
10100005	Biomass provisioning services
10100006	Ecosystem and species appreciation
10100007	Recreation-related services
10100008	Ecosystem and species appreciation
10090001	Crop provisioning services
10090002	Crop provisioning services
10090004	Baseline flow maintenance services
10090005	Water supply
10090006	Water supply
10090007	Water supply
10090008	Ecosystem and species appreciation
10090009	Ecosystem and species appreciation
10090010	Baseline flow maintenance services
10090010	Crop provisioning services
10090011	Ecosystem and species appreciation
10090011	Rainfall pattern regulation services (at sub-continental scale)
10080001	River flood mitigation services
10070063	Soil quality regulation services
10070001	Crop provisioning services
10070002	Crop provisioning services
10070003	Crop provisioning services
10070004	Crop provisioning services
10070005	Crop provisioning services
10070006	Crop provisioning services
10070007	Crop provisioning services
10070008	Crop provisioning services
10070009	Crop provisioning services
10070010	Crop provisioning services
10070011	Crop provisioning services
10070012	Crop provisioning services
10070013	Crop provisioning services
10070014	Crop provisioning services
10070015	Crop provisioning services
10070042	Soil erosion control services
10070043	Soil erosion control services
10070044	Soil erosion control services
